id_transaksi,id_pelanggan,kategori,channel,kuantitas,harga_satuan,diskon,total_nilai,berat_kg,segmen
bf0f4c62,usr-0085,fashion,mobile,9,291787.2,0.134,2274135.15,2.74,tinggi
e35d1480,usr-0031,makanan,mobile,9,106710.42,0.208,760794.59,0.72,menengah
530dfd46,usr-0181,kesehatan,atm,6,227031.23,0.151,1156829.27,8.96,tinggi
ba977236,usr-0123,makanan,mobile,10,70942.99,0.066,662426.76,9.58,menengah
29ca8905,usr-0194,fashion,teller,20,286812.42,0.211,4528296.5,9.14,tinggi
8dd53d0b,usr-0135,otomotif,web,8,1760683.84,0.179,11567772.56,7.89,tinggi
98c911cd,usr-0130,kesehatan,atm,3,418966.77,0.034,1214589.72,8.3,tinggi
ef4a4edc,usr-0053,fashion,web,6,264058.82,0.156,1337031.52,1.25,tinggi
a8066969,usr-0034,olahraga,teller,3,824167.01,0.134,2142064.12,0.65,tinggi
d1c97767,usr-0079,otomotif,teller,15,1527822.37,0.168,19075492.68,6.76,tinggi
d4aa315d,usr-0019,olahraga,mobile,13,340842.91,0.001,4426949.46,2.26,tinggi
3e034d20,usr-0018,elektronik,teller,12,1125481.1,0.162,11313123.71,0.7,tinggi
4763da3e,usr-0187,kesehatan,mobile,10,228325.1,0.231,1756524.14,7.68,tinggi
1fc297b5,usr-0097,olahraga,teller,12,894642.45,0.115,9503852.38,8.71,tinggi
0b6feaa1,usr-0138,kesehatan,mobile,18,124871.18,0.258,1667586.2,1.27,tinggi
3513ad0d,usr-0119,kesehatan,web,8,388058.1,0.227,2400205.11,9.79,tinggi
8fd149f3,usr-0040,olahraga,teller,18,434457.35,0.069,7281424.41,4.66,tinggi
94f71dae,usr-0005,makanan,web,4,29027.16,0.198,93112.26,6.19,rendah
849a7af5,usr-0181,fashion,web,3,150448.36,0.01,446798.72,6.02,menengah
c98c7f10,usr-0199,elektronik,web,2,752831.69,0.07,1399812.56,2.25,tinggi
77c9d625,usr-0148,elektronik,web,17,1491854.3,0.07,23579915.31,9.17,tinggi
fa470cb2,usr-0057,makanan,atm,8,62720.55,0.043,480199.54,6.64,menengah
d7c3a8c0,usr-0045,kesehatan,atm,9,97859.11,0.285,630114.38,8.81,menengah
9dcc5bb6,usr-0172,olahraga,teller,18,521715.59,0.292,6651682.17,9.42,tinggi
011c0e41,usr-0138,kesehatan,atm,14,228097.19,0.09,2906065.04,1.92,tinggi
6a7007e8,usr-0015,kesehatan,web,8,187776.16,0.212,1183330.73,8.08,tinggi
ba19a676,usr-0053,otomotif,teller,14,1514573.52,0.04,20351037.25,2.5,tinggi
a81a64e4,usr-0049,makanan,mobile,15,130891.67,0.028,1908912.65,7.27,tinggi
31f238bc,usr-0049,elektronik,atm,13,1092089.9,0.181,11629232.91,8.75,tinggi
390b6922,usr-0004,otomotif,web,16,817778.18,0.272,9524042.9,3.1,tinggi
f1e711bf,usr-0179,fashion,web,4,473439.61,0.226,1465202.39,9.15,tinggi
d6695ce8,usr-0098,otomotif,web,13,2230252.92,0.166,24191309.78,7.78,tinggi
efb8533a,usr-0026,kesehatan,atm,10,173085.61,0.154,1464572.61,5.02,tinggi
16c3e668,usr-0145,olahraga,teller,11,835747.87,0.111,8170834.31,4.2,tinggi
676a70e9,usr-0107,fashion,web,1,230387.05,0.28,165780.19,5.83,menengah
98d8e234,usr-0128,makanan,web,7,66233.16,0.114,410800.35,8.35,menengah
f2b255b4,usr-0190,otomotif,atm,9,1926721.25,0.147,14798612.28,7.26,tinggi
f75b7829,usr-0140,kesehatan,teller,6,349789.59,0.106,1876999.93,1.49,tinggi
d3d0460f,usr-0020,kesehatan,web,18,446371.33,0.287,5727355.14,5.29,tinggi
83c1d7fa,usr-0182,olahraga,mobile,1,459294.17,0.253,343201.4,2.39,menengah
a3d3689f,usr-0171,fashion,mobile,7,352866.46,0.112,2193516.2,6.22,tinggi
a21f2496,usr-0005,otomotif,teller,16,431463.53,0.16,5801191.2,4.17,tinggi
23311430,usr-0173,otomotif,atm,18,2354958.7,0.005,42171257.95,8.15,tinggi
57a8afb5,usr-0159,kesehatan,web,4,419268.32,0.157,1413243.45,2.49,tinggi
5d75b0b8,usr-0104,otomotif,atm,12,934649.47,0.119,9880341.16,3.79,tinggi
59662247,usr-0167,kesehatan,web,8,187490.49,0.248,1127314.89,0.9,tinggi
9bbce562,usr-0003,elektronik,mobile,13,724080.03,0.166,7852260.07,0.66,tinggi
37d7b581,usr-0145,olahraga,web,3,524893.79,0.13,1369700.55,7.87,tinggi
a1a2af30,usr-0122,elektronik,mobile,8,514271.32,0.26,3042696.27,8.89,tinggi
5fb7704d,usr-0169,makanan,mobile,3,110553.59,0.084,303764.16,5.48,menengah
fcb42ea4,usr-0183,elektronik,web,11,269572.62,0.062,2781013.1,1.53,tinggi
d9eaf9f0,usr-0100,kesehatan,mobile,10,135918.84,0.072,1261134.33,8.36,tinggi
a448d942,usr-0186,olahraga,atm,13,716706.95,0.042,8926006.43,9.89,tinggi
3a8c34f5,usr-0155,elektronik,atm,2,372107.23,0.07,692384.99,0.85,menengah
b22a81aa,usr-0126,otomotif,teller,11,459251.32,0.082,4637529.36,9.93,tinggi
8ba7e643,usr-0170,fashion,atm,18,570571.42,0.13,8939725.08,6.83,tinggi
957dd303,usr-0069,kesehatan,mobile,20,185767.31,0.074,3440652.23,0.83,tinggi
3ec0c718,usr-0002,fashion,teller,5,469827.64,0.095,2125961.94,1.15,tinggi
1125b31e,usr-0111,makanan,teller,12,120168.31,0.031,1397793.82,0.96,tinggi
70600539,usr-0154,kesehatan,teller,4,84848.21,0.106,303358.06,1.02,menengah
8836494b,usr-0144,makanan,teller,1,61480.92,0.116,54328.24,0.94,rendah
7243bd1b,usr-0038,fashion,web,13,184750.87,0.081,2207997.59,2.76,tinggi
18314e1e,usr-0093,elektronik,web,14,594952.34,0.09,7580311.87,7.85,tinggi
ee6ae988,usr-0078,makanan,web,16,99225.8,0.059,1494476.34,1.16,tinggi
f10f64a5,usr-0113,elektronik,teller,11,1302016.73,0.114,12689927.9,8.64,tinggi
2602a10f,usr-0052,makanan,teller,20,42015.56,0.096,759473.62,9.48,menengah
f24d51d8,usr-0178,kesehatan,atm,6,436715.48,0.291,1858789.76,2.99,tinggi
f63c1e14,usr-0101,olahraga,teller,19,736480.78,0.098,12625083.76,2.87,tinggi
d6291c21,usr-0197,makanan,mobile,19,49975.01,0.299,665446.69,1.88,menengah
8a53d3a4,usr-0178,otomotif,mobile,15,2285949.83,0.063,32132641.74,8.0,tinggi
b15f7297,usr-0040,elektronik,teller,16,423973.9,0.091,6167295.39,2.6,tinggi
a01bc49b,usr-0103,olahraga,teller,13,205473.85,0.297,1877264.09,4.84,tinggi
954184f2,usr-0138,otomotif,teller,18,473530.33,0.291,6047213.65,7.05,tinggi
9fbd46ec,usr-0166,otomotif,mobile,4,1937908.1,0.197,6222386.52,3.61,tinggi
179d2138,usr-0193,otomotif,mobile,19,2367216.41,0.203,35835893.06,4.06,tinggi
958454e1,usr-0133,makanan,teller,4,26318.47,0.078,97102.37,5.16,rendah
bae2f586,usr-0177,otomotif,web,15,1148239.14,0.139,14830904.19,6.83,tinggi
ff7fa7ca,usr-0022,otomotif,web,12,2395405.45,0.145,24581708.46,3.02,tinggi
0606a46f,usr-0124,elektronik,web,12,639862.93,0.137,6629493.45,2.15,tinggi
3794ab57,usr-0077,makanan,teller,4,79770.74,0.209,252385.38,3.26,menengah
c8b6b3bf,usr-0043,elektronik,mobile,1,1311475.01,0.194,1056536.1,6.8,tinggi
7a174b41,usr-0119,olahraga,web,17,280839.92,0.048,4544918.96,5.64,tinggi
8ffd2891,usr-0189,fashion,teller,6,193193.46,0.197,930583.11,4.02,menengah
1e38279f,usr-0053,otomotif,web,15,1584406.32,0.117,20993762.35,7.08,tinggi
6515ce8b,usr-0084,makanan,mobile,19,37719.01,0.262,529187.01,1.95,menengah
363b3c89,usr-0164,fashion,teller,4,231176.7,0.259,685401.03,5.32,menengah
283a06ed,usr-0118,makanan,teller,20,74068.0,0.034,1430594.37,3.58,tinggi
a69520a6,usr-0081,otomotif,web,10,2237365.16,0.177,18412385.18,6.75,tinggi
36368bac,usr-0100,elektronik,web,10,396186.13,0.112,3518165.24,1.5,tinggi
2ff440b1,usr-0178,kesehatan,web,19,218891.24,0.056,3927172.3,6.39,tinggi
4784a60d,usr-0116,olahraga,web,18,275149.14,0.087,4523532.31,1.95,tinggi
f3837581,usr-0099,otomotif,mobile,12,2303683.9,0.145,23625218.05,2.03,tinggi
262ad396,usr-0126,otomotif,teller,14,1769393.34,0.125,21682769.13,8.41,tinggi
e1c2dc9c,usr-0071,fashion,mobile,19,115430.35,0.228,1692437.21,2.99,tinggi
a4f7eeb9,usr-0127,fashion,atm,6,490370.1,0.17,2442940.06,7.75,tinggi
e0b08490,usr-0094,otomotif,mobile,19,628413.3,0.233,9163432.13,8.25,tinggi
3d1147f5,usr-0168,otomotif,mobile,15,1492706.55,0.297,15742097.04,1.11,tinggi
0ec947e3,usr-0113,fashion,atm,2,324866.17,0.105,581787.82,8.19,menengah
500485ca,usr-0182,elektronik,web,7,1263378.4,0.176,7283831.04,3.57,tinggi
add70ad0,usr-0016,otomotif,teller,6,1632302.4,0.235,7487813.86,8.15,tinggi
fa988841,usr-0181,otomotif,atm,18,962170.04,0.162,14519771.13,3.3,tinggi
96c43d90,usr-0174,makanan,atm,19,58417.88,0.257,824235.67,9.86,menengah
e769fc3e,usr-0033,elektronik,web,14,1398460.89,0.298,13749049.14,8.68,tinggi
64ad872a,usr-0174,olahraga,web,8,259682.58,0.097,1876717.69,2.55,tinggi
ab7c41c1,usr-0116,kesehatan,teller,5,291534.57,0.081,1340162.36,4.2,tinggi
a1dcd37b,usr-0095,elektronik,mobile,13,894516.84,0.083,10658096.43,9.37,tinggi
32c60797,usr-0024,kesehatan,teller,11,293233.33,0.261,2384750.66,8.49,tinggi
67c51ffb,usr-0110,olahraga,teller,12,787579.68,0.239,7194981.0,4.04,tinggi
e5bf36ea,usr-0034,fashion,teller,9,261432.57,0.085,2152713.91,5.52,tinggi
fefad27c,usr-0161,otomotif,teller,11,2188309.32,0.229,18566845.47,0.55,tinggi
131fb4e8,usr-0110,kesehatan,mobile,4,423537.33,0.047,1613855.01,4.62,tinggi
0b0ba568,usr-0168,fashion,web,10,179488.73,0.28,1292646.13,2.81,tinggi
0b5cdc07,usr-0102,makanan,atm,3,71480.47,0.271,156297.75,1.74,menengah
ee12cac9,usr-0055,olahraga,atm,8,471923.21,0.027,3672092.01,1.04,tinggi
ae931bc5,usr-0003,kesehatan,mobile,5,297629.81,0.156,1256245.91,4.51,tinggi
1ffdfc77,usr-0019,olahraga,atm,4,891116.18,0.127,3112867.79,1.41,tinggi
b0587084,usr-0077,fashion,teller,3,465381.69,0.031,1353244.12,3.2,tinggi
501352ee,usr-0145,fashion,teller,5,420788.07,0.203,1676543.56,0.78,tinggi
8efaf1ea,usr-0106,elektronik,web,15,688984.65,0.064,9674206.02,7.51,tinggi
c9687ec4,usr-0151,otomotif,teller,7,573376.07,0.03,3892663.46,7.55,tinggi
9f24b1c9,usr-0071,olahraga,teller,12,872436.53,0.094,9481454.23,1.48,tinggi
8db0ed39,usr-0200,olahraga,mobile,8,565047.47,0.18,3706700.76,6.12,tinggi
ba0ea850,usr-0101,olahraga,mobile,10,304084.29,0.182,2487172.11,1.97,tinggi
cd0706b4,usr-0153,makanan,mobile,8,86860.96,0.034,671384.46,5.05,menengah
1113e60b,usr-0146,elektronik,mobile,12,1417405.5,0.04,16335402.28,8.62,tinggi
f1cbc112,usr-0198,kesehatan,atm,18,331103.27,0.229,4596137.16,9.55,tinggi
2e3210a8,usr-0016,elektronik,mobile,19,334415.71,0.079,5854128.93,0.49,tinggi
c9a6d4c7,usr-0164,kesehatan,atm,17,362666.25,0.127,5381882.4,4.08,tinggi
c0ac024e,usr-0040,otomotif,web,9,567194.15,0.024,4983731.8,9.22,tinggi
d4f9aa5b,usr-0165,otomotif,atm,13,1572874.33,0.229,15765589.24,6.53,tinggi
50a955ad,usr-0023,elektronik,atm,14,1162447.97,0.254,12141576.0,0.67,tinggi
db9a8fa3,usr-0169,kesehatan,mobile,15,304611.3,0.017,4493738.94,6.69,tinggi
fd487625,usr-0128,olahraga,web,4,159498.73,0.041,611732.79,0.21,menengah
ca2b73ad,usr-0188,makanan,atm,6,71483.68,0.225,332427.88,8.75,menengah
fc73b1d9,usr-0183,elektronik,mobile,11,1258884.81,0.082,12717838.5,0.73,tinggi
dfd68745,usr-0146,otomotif,mobile,16,1310395.56,0.108,18701186.08,5.05,tinggi
f6e729fc,usr-0186,fashion,atm,6,227558.04,0.031,1323197.93,5.78,tinggi
6969c454,usr-0012,elektronik,web,17,253210.63,0.258,3195691.9,0.22,tinggi
ab4e2afb,usr-0010,kesehatan,atm,13,420084.95,0.054,5167907.1,9.61,tinggi
928915bd,usr-0070,otomotif,teller,8,1043604.03,0.125,7306255.28,7.23,tinggi
b1f0b144,usr-0133,elektronik,atm,4,877551.18,0.271,2560405.44,1.88,tinggi
5828c2b9,usr-0080,elektronik,teller,3,1346239.05,0.26,2989419.38,7.76,tinggi
87c25c5b,usr-0078,makanan,mobile,18,82093.27,0.111,1314135.59,2.99,tinggi
0b590fcc,usr-0199,olahraga,web,15,426205.22,0.292,4529129.51,9.98,tinggi
796fc346,usr-0089,fashion,web,5,103188.94,0.123,452477.92,2.41,menengah
fcf23d34,usr-0187,olahraga,mobile,11,151096.53,0.197,1334317.94,8.51,tinggi
785a7021,usr-0016,makanan,mobile,7,91226.81,0.071,592960.41,4.97,menengah
94936acf,usr-0106,fashion,atm,3,121950.13,0.069,340445.1,8.47,menengah
bf5ac570,usr-0035,olahraga,atm,15,880916.09,0.025,12877177.81,1.05,tinggi
50a1190a,usr-0034,olahraga,teller,3,593921.82,0.019,1748473.43,6.66,tinggi
e0ac95ce,usr-0189,fashion,atm,9,525456.85,0.278,3415304.93,3.99,tinggi
53fe32ae,usr-0200,makanan,atm,15,58994.48,0.022,865089.6,2.11,menengah
989b72af,usr-0031,otomotif,mobile,5,611315.5,0.135,2644336.82,3.21,tinggi
1c884b31,usr-0024,otomotif,atm,7,1303834.15,0.139,7858172.13,8.54,tinggi
b540c038,usr-0024,fashion,atm,20,120164.9,0.251,1800605.18,3.35,tinggi
90bbf7bf,usr-0045,olahraga,web,12,447183.35,0.015,5287396.52,3.06,tinggi
817c9db1,usr-0027,elektronik,teller,15,944942.2,0.165,11834887.02,1.04,tinggi
37dbe4a7,usr-0051,fashion,mobile,1,130834.59,0.234,100181.62,2.3,menengah
f0373ed6,usr-0006,kesehatan,atm,3,293371.43,0.078,811776.75,8.15,menengah
f9d30dd9,usr-0085,elektronik,web,15,1261623.33,0.028,18402159.19,8.49,tinggi
4120763c,usr-0186,elektronik,mobile,15,313297.13,0.277,3396581.73,4.39,tinggi
22ad674f,usr-0048,kesehatan,teller,1,218523.54,0.128,190552.7,3.6,menengah
0fb7eb05,usr-0063,makanan,atm,15,135427.97,0.01,2010303.35,6.23,tinggi
4823ccec,usr-0072,olahraga,atm,16,458994.15,0.165,6130644.66,0.7,tinggi
5165d782,usr-0162,kesehatan,web,14,149796.68,0.265,1540577.85,5.31,tinggi
2ddfac33,usr-0125,otomotif,mobile,13,1963831.53,0.108,22779390.76,5.49,tinggi
0cf8c822,usr-0008,makanan,atm,13,58804.46,0.008,758480.77,6.01,menengah
6414b4bb,usr-0041,makanan,mobile,16,91179.04,0.23,1123248.92,10.0,tinggi
f84c9967,usr-0015,elektronik,web,8,583158.75,0.245,3522812.81,9.18,tinggi
952266d2,usr-0061,fashion,teller,12,567603.02,0.297,4785148.33,1.82,tinggi
a8bb6ee8,usr-0146,otomotif,atm,12,2227960.01,0.008,26509284.91,7.04,tinggi
14e17b37,usr-0127,otomotif,web,19,2296737.01,0.251,32684469.4,8.12,tinggi
b4ee0870,usr-0057,otomotif,atm,6,1380872.84,0.027,8060895.91,2.4,tinggi
90dcf80b,usr-0088,elektronik,teller,1,664667.49,0.184,542208.87,8.08,menengah
39bc568c,usr-0037,olahraga,web,11,194666.97,0.044,2046446.34,7.08,tinggi
01cb2334,usr-0026,elektronik,atm,3,716988.48,0.283,1543152.15,4.02,tinggi
559b262f,usr-0164,makanan,atm,11,42056.46,0.047,440761.66,9.49,menengah
8c6c9881,usr-0158,kesehatan,atm,6,340193.6,0.169,1697035.63,8.91,tinggi
11cc850f,usr-0076,makanan,web,19,126806.78,0.114,2135833.29,7.37,tinggi
f4e6ee4d,usr-0198,fashion,web,1,574394.05,0.285,410916.08,3.98,menengah
07759d24,usr-0057,otomotif,mobile,6,1604777.33,0.276,6968153.75,9.68,tinggi
edb19589,usr-0082,olahraga,mobile,16,255482.53,0.224,3173693.88,2.46,tinggi
03253435,usr-0018,fashion,mobile,11,323314.97,0.08,3273499.04,2.57,tinggi
8f0482e7,usr-0108,makanan,atm,4,115051.7,0.014,453559.46,4.44,menengah
8df88a9d,usr-0123,fashion,teller,16,540885.33,0.105,7742281.49,3.82,tinggi
993a6387,usr-0006,otomotif,web,6,1302574.84,0.24,5941629.71,0.43,tinggi
7ad88962,usr-0188,makanan,atm,4,34275.05,0.051,130103.76,3.82,menengah
e00f3c31,usr-0008,elektronik,mobile,11,992538.18,0.184,8908002.78,4.88,tinggi
83bd88f0,usr-0053,kesehatan,web,20,408657.48,0.047,7787939.73,1.1,tinggi
a84677a1,usr-0073,fashion,teller,18,461019.05,0.219,6481070.55,2.73,tinggi
e3856048,usr-0040,makanan,web,4,31204.43,0.172,103407.62,8.41,menengah
1879a355,usr-0154,elektronik,atm,1,784507.45,0.088,715184.58,6.65,menengah
aa9e939d,usr-0021,kesehatan,web,4,84650.88,0.051,321250.22,2.99,menengah
94b59992,usr-0068,kesehatan,mobile,10,369328.71,0.141,3171487.22,8.96,tinggi
c3075848,usr-0012,elektronik,teller,6,713775.66,0.114,3792574.62,1.95,tinggi
b0c5b2d7,usr-0039,makanan,teller,15,57925.1,0.251,650681.1,5.69,menengah
060fbe80,usr-0194,olahraga,mobile,3,651105.88,0.242,1479727.87,4.2,tinggi
14491e76,usr-0138,otomotif,web,18,521967.49,0.116,8304308.15,5.27,tinggi
372c6965,usr-0183,olahraga,teller,19,811240.4,0.143,13211297.37,0.88,tinggi
962e7b86,usr-0043,elektronik,web,4,1436568.52,0.135,4972182.46,9.5,tinggi
03fa9741,usr-0052,fashion,web,5,121337.95,0.024,592426.14,6.86,menengah
578cf7a9,usr-0018,olahraga,web,20,343414.77,0.273,4991593.12,9.15,tinggi
dda5cdc4,usr-0118,elektronik,teller,18,746693.74,0.098,12125496.41,2.83,tinggi
b1db5612,usr-0195,elektronik,teller,4,768053.0,0.044,2935621.69,5.92,tinggi
277b5d6b,usr-0089,elektronik,mobile,19,1224430.87,0.236,17780266.67,8.69,tinggi
1987d6e7,usr-0045,kesehatan,atm,13,320545.38,0.172,3451988.22,4.78,tinggi
b2a8e3e7,usr-0102,makanan,teller,5,102280.56,0.204,406951.92,4.08,menengah
09e0d6c9,usr-0006,makanan,web,2,118218.73,0.276,171121.49,8.98,menengah
fc682cd3,usr-0026,makanan,atm,10,60043.33,0.147,511877.95,6.99,menengah
87830351,usr-0069,fashion,web,10,587109.71,0.133,5090633.49,8.28,tinggi
e578e797,usr-0105,olahraga,teller,20,634166.11,0.056,11968227.5,2.19,tinggi
d73d2e1d,usr-0041,olahraga,teller,17,800391.73,0.246,10255268.17,5.2,tinggi
6ec8d8d2,usr-0146,elektronik,atm,17,754231.43,0.234,9819615.14,5.29,tinggi
4269f9f7,usr-0009,elektronik,web,7,1343975.7,0.06,8841308.86,0.67,tinggi
b5c4f718,usr-0130,kesehatan,mobile,12,339237.73,0.082,3736256.14,8.25,tinggi
4bea365d,usr-0122,kesehatan,mobile,1,165726.79,0.147,141425.27,4.52,menengah
2df6b523,usr-0177,otomotif,atm,12,727027.23,0.268,6383174.81,7.51,tinggi
7ecd0bdd,usr-0055,elektronik,atm,1,733207.09,0.049,697373.63,5.77,menengah
7a20673d,usr-0200,fashion,web,7,234541.79,0.123,1440094.77,0.3,tinggi
ad974aae,usr-0003,olahraga,mobile,16,833636.58,0.194,10747756.74,6.05,tinggi
3b127e57,usr-0165,fashion,atm,20,502542.78,0.092,9129816.29,9.67,tinggi
f4c8a7e3,usr-0078,makanan,teller,13,131448.27,0.138,1473523.0,2.26,tinggi
9f1e260b,usr-0096,olahraga,teller,19,226734.08,0.153,3646875.2,6.66,tinggi
d8c75bad,usr-0071,otomotif,atm,10,1768826.27,0.145,15131928.0,3.43,tinggi
d57764e1,usr-0077,olahraga,atm,9,345860.18,0.213,2448706.27,8.93,tinggi
f4b0041e,usr-0154,fashion,web,17,482737.19,0.27,5991539.06,8.07,tinggi
3ead57e7,usr-0067,kesehatan,atm,5,345481.2,0.197,1387763.13,9.97,tinggi
de73d071,usr-0049,kesehatan,teller,13,351274.54,0.175,3767843.58,9.95,tinggi
273ced69,usr-0092,makanan,web,18,104789.2,0.143,1617005.26,9.41,tinggi
7ee9177c,usr-0025,otomotif,atm,6,2081277.39,0.263,9204052.54,1.89,tinggi
fac96772,usr-0175,kesehatan,web,9,346944.99,0.168,2598831.17,9.13,tinggi
7cf06620,usr-0085,makanan,mobile,8,69410.42,0.223,431309.17,3.14,menengah
d4cb496e,usr-0163,makanan,atm,19,61756.39,0.255,873734.4,4.76,menengah
5bd61ea6,usr-0098,otomotif,mobile,16,2178852.12,0.15,29627396.26,8.69,tinggi
de2e58a2,usr-0052,otomotif,atm,14,508123.94,0.256,5290684.53,1.46,tinggi
a38ad697,usr-0184,makanan,teller,19,136605.64,0.296,1827250.6,1.52,tinggi
68b24e16,usr-0015,fashion,mobile,16,266314.72,0.296,2999802.66,3.2,tinggi
c1ed1f06,usr-0041,elektronik,teller,9,511727.96,0.232,3536774.98,5.81,tinggi
d43fbfec,usr-0123,kesehatan,mobile,5,305429.9,0.19,1236920.45,4.09,tinggi
110d3e60,usr-0083,kesehatan,mobile,2,275168.48,0.219,429704.35,9.51,menengah
7eed32fa,usr-0178,otomotif,web,1,1753496.28,0.188,1423828.32,2.56,tinggi
d077e6b3,usr-0017,makanan,atm,5,37838.53,0.151,160624.37,3.13,menengah
9b796088,usr-0112,elektronik,atm,10,819907.89,0.156,6919313.18,5.29,tinggi
307ef7cd,usr-0043,olahraga,web,11,897104.19,0.147,8416999.59,7.53,tinggi
ae329b8d,usr-0006,kesehatan,mobile,8,159120.51,0.295,896849.21,2.19,menengah
e8e37db0,usr-0164,otomotif,web,4,1133182.9,0.195,3648114.13,0.47,tinggi
8f83b1f0,usr-0006,makanan,mobile,20,149335.03,0.199,2393568.8,6.57,tinggi
5d9ddad5,usr-0180,elektronik,mobile,14,805392.86,0.037,10857421.21,2.6,tinggi
693f44a9,usr-0070,fashion,web,1,250558.23,0.198,200822.58,6.66,menengah
c021a9cb,usr-0031,otomotif,web,14,2061305.44,0.031,27949982.97,7.22,tinggi
73c44154,usr-0134,makanan,mobile,4,87217.38,0.183,285130.88,7.8,menengah
b9dcf00b,usr-0054,fashion,atm,14,247675.6,0.012,3426467.11,5.01,tinggi
e079a2b9,usr-0029,olahraga,teller,11,325878.95,0.004,3570957.73,0.98,tinggi
e51e6623,usr-0186,otomotif,teller,5,2298892.03,0.234,8806390.23,0.84,tinggi
b4afdba4,usr-0013,elektronik,atm,8,820939.04,0.293,4642001.23,2.71,tinggi
2dde84e3,usr-0110,elektronik,web,2,1315310.86,0.108,2346345.16,6.8,tinggi
0c853d40,usr-0036,olahraga,mobile,4,788434.43,0.267,2311413.46,0.2,tinggi
5c93af4e,usr-0188,olahraga,web,11,418145.55,0.131,3995607.44,6.26,tinggi
735b3b1f,usr-0070,elektronik,atm,11,478586.78,0.12,4631492.03,9.63,tinggi
95c92b00,usr-0179,kesehatan,teller,14,318317.43,0.239,3391029.19,1.22,tinggi
0a8784b4,usr-0146,olahraga,mobile,6,227784.83,0.273,993094.44,4.88,menengah
305d44fb,usr-0176,olahraga,teller,6,608492.37,0.234,2797546.26,6.15,tinggi
8c6a6906,usr-0012,olahraga,web,16,840298.49,0.034,12989250.1,4.17,tinggi
815f19d4,usr-0191,elektronik,atm,11,265450.27,0.26,2159306.12,5.3,tinggi
bc9b28b7,usr-0111,otomotif,web,11,1438199.36,0.206,12553758.26,6.22,tinggi
169ac019,usr-0143,olahraga,web,16,409312.12,0.203,5220277.19,3.91,tinggi
a6d3ea15,usr-0127,otomotif,mobile,1,1686797.43,0.047,1607386.03,8.5,tinggi
30d8e1b4,usr-0130,fashion,mobile,16,260316.91,0.099,3751610.42,2.85,tinggi
7db5bd01,usr-0147,fashion,teller,13,508551.65,0.024,6454822.71,4.5,tinggi
72a1c5dd,usr-0168,kesehatan,mobile,16,242650.54,0.036,3744148.16,5.02,tinggi
b86bcda5,usr-0024,elektronik,mobile,13,765423.18,0.167,8287381.53,0.1,tinggi
057eb2aa,usr-0088,otomotif,atm,17,1524665.14,0.196,20829305.08,4.62,tinggi
4ecb245b,usr-0154,makanan,mobile,8,130539.68,0.1,940312.0,7.7,menengah
d4063862,usr-0088,kesehatan,atm,15,117758.76,0.228,1364006.8,2.3,tinggi
2ef32897,usr-0043,makanan,atm,18,90248.14,0.211,1282307.0,0.55,tinggi
690740d2,usr-0101,kesehatan,web,14,115110.56,0.183,1316222.84,1.96,tinggi
b848ba20,usr-0163,fashion,teller,7,458393.96,0.032,3105019.45,4.2,tinggi
aef6a29c,usr-0128,olahraga,mobile,15,493040.91,0.177,6088107.22,5.09,tinggi
45a04805,usr-0131,elektronik,mobile,18,1419135.35,0.252,19116310.9,4.88,tinggi
3014a4fe,usr-0083,fashion,web,5,151776.98,0.197,609189.89,6.1,menengah
e36c6aca,usr-0071,otomotif,teller,14,2359001.52,0.275,23951359.94,7.65,tinggi
6e5e2671,usr-0180,kesehatan,atm,10,244817.14,0.04,2350216.27,4.19,tinggi
d8ca3e92,usr-0162,olahraga,atm,18,795530.66,0.214,11261435.34,9.36,tinggi
c698ed03,usr-0173,fashion,web,7,412083.79,0.087,2633126.05,3.52,tinggi
ad4f50df,usr-0195,fashion,web,17,371245.74,0.191,5105343.59,7.13,tinggi
e0aa4691,usr-0192,makanan,teller,19,96329.77,0.2,1463943.21,4.23,tinggi
133824c8,usr-0038,otomotif,atm,14,2016609.56,0.157,23805136.22,0.35,tinggi
be7cdfa6,usr-0175,elektronik,mobile,7,583722.84,0.236,3123140.39,9.84,tinggi
8e55806c,usr-0009,makanan,web,2,111324.36,0.089,202934.91,7.56,menengah
3625da6e,usr-0058,makanan,teller,4,102013.6,0.203,325359.0,5.66,menengah
c378de09,usr-0178,olahraga,teller,8,533191.73,0.239,3245857.56,6.99,tinggi
33536e17,usr-0081,olahraga,mobile,13,440665.99,0.287,4084472.36,9.76,tinggi
847c6538,usr-0114,otomotif,mobile,1,1887339.93,0.061,1772351.54,8.7,tinggi
280400f3,usr-0050,fashion,atm,19,373307.57,0.181,5808924.92,7.78,tinggi
71a0ef22,usr-0189,makanan,teller,6,147931.67,0.022,867760.61,9.63,menengah
79016129,usr-0042,otomotif,mobile,13,481268.47,0.084,5732611.16,2.72,tinggi
